order_item_id,order_id,product_id,quantity,unit_price
ITEM0012346,ORD004970,PROD0076,1,277.07
ITEM0012347,ORD004970,PROD0046,4,207.44
ITEM0012348,ORD004970,PROD0119,4,103.02
ITEM0012349,ORD004971,PROD0097,4,53.1
ITEM0012350,ORD004971,PROD0022,1,380.56
ITEM0012351,ORD004972,PROD0095,5,271.32
ITEM0012352,ORD004972,PROD0028,1,463.5
ITEM0012353,ORD004973,PROD0075,1,383.73
ITEM0012354,ORD004973,PROD0018,2,119.66
ITEM0012355,ORD004973,PROD0030,1,314.5
ITEM0012356,ORD004974,PROD0001,2,342.2
ITEM0012357,ORD004974,PROD0125,2,377.98
ITEM0012358,ORD004974,PROD0045,1,66.57
ITEM0012359,ORD004974,PROD0108,5,332.49
ITEM0012360,ORD004975,PROD0034,1,303.7
ITEM0012361,ORD004975,PROD0070,5,271.29
ITEM0012362,ORD004976,PROD0065,4,153.97
ITEM0012363,ORD004976,PROD0117,2,130.11
ITEM0012364,ORD004977,PROD0069,3,619.75
ITEM0012365,ORD004978,PROD0034,5,303.7
ITEM0012366,ORD004978,PROD0118,3,58.39
ITEM0012367,ORD004978,PROD0142,4,347.19
ITEM0012368,ORD004978,PROD0043,3,251.98
ITEM0012369,ORD004979,PROD0107,2,462.67
ITEM0012370,ORD004979,PROD0075,3,383.73
ITEM0012371,ORD004979,PROD0051,2,294.17
ITEM0012372,ORD004980,PROD0100,3,208.15
ITEM0012373,ORD004981,PROD0070,2,271.29
ITEM0012374,ORD004981,PROD0031,1,15.13
ITEM0012375,ORD004981,PROD0056,2,249.02
ITEM0012376,ORD004982,PROD0050,5,235.27
ITEM0012377,ORD004982,PROD0068,1,422.88
ITEM0012378,ORD004983,PROD0106,2,508.9
ITEM0012379,ORD004983,PROD0126,5,263.88
ITEM0012380,ORD004984,PROD0099,1,386.23
ITEM0012381,ORD004984,PROD0059,2,-254.01
ITEM0012382,ORD004984,PROD0087,2,193.52
ITEM0012383,ORD004984,PROD0075,4,383.73
ITEM0012384,ORD004985,PROD0001,2,342.2
ITEM0012385,ORD004985,PROD0081,2,318.7
ITEM0012386,ORD004985,PROD0126,1,263.88
ITEM0012387,ORD004985,PROD0008,2,174.9
ITEM0012388,ORD004986,PROD0144,1,105.68
ITEM0012389,ORD004986,PROD0044,2,474.28
ITEM0012390,ORD004987,PROD0075,1,383.73
ITEM0012391,ORD004988,PROD0101,2,182.81
ITEM0012392,ORD004989,PROD0131,1,130.48
ITEM0012393,ORD004989,PROD0124,1,173.3
ITEM0012394,ORD004990,PROD0093,5,573.11
ITEM0012395,ORD004991,PROD0136,3,485.57
ITEM0012396,ORD004991,PROD0124,2,173.3
ITEM0012397,ORD004991,PROD0085,3,602.46
ITEM0012398,ORD004992,PROD0131,2,130.48
ITEM0012399,ORD004992,PROD0069,1,619.75
ITEM0012400,ORD004992,PROD0040,2,508.7
ITEM0012401,ORD004993,PROD0007,3,248.82
ITEM0012402,ORD004993,PROD0111,3,408.22
ITEM0012403,ORD004993,PROD0118,5,58.39
ITEM0012404,ORD004993,PROD0012,5,589.04
ITEM0012405,ORD004994,PROD0128,3,403.21
ITEM0012406,ORD004994,PROD0073,1,241.62
ITEM0012407,ORD004994,PROD0020,3,124.89
ITEM0012408,ORD004995,PROD0114,-5,45.61
ITEM0012409,ORD004995,PROD0062,5,355.88
ITEM0012410,ORD004995,PROD0146,5,292.2
ITEM0012411,ORD004996,PROD0100,5,208.15
ITEM0012412,ORD004996,PROD0141,5,19.31
ITEM0012413,ORD004996,PROD0078,2,57.56
ITEM0012414,ORD004996,PROD0026,2,585.88
ITEM0012415,ORD004997,PROD0147,5,570.65
ITEM0012416,ORD004997,PROD0082,3,196.55
ITEM0012417,ORD004998,PROD0061,2,-683.51
ITEM0012418,ORD004998,PROD0036,4,33.3
ITEM0012419,ORD004998,PROD0023,2,414.75
ITEM0012420,ORD004998,PROD0142,1,347.19
ITEM0012421,ORD004999,PROD0127,5,9.71
ITEM0012422,ORD004999,PROD0131,5,130.48
ITEM0012423,ORD004999,PROD0150,2,88.94
ITEM0012424,ORD004999,PROD0135,5,427.2
ITEM0012425,ORD005000,PROD0079,5,61.84
ITEM0012426,ORD005001,PROD0064,1,411.35
ITEM0012427,ORD005002,PROD0019,3,443.45
ITEM0012428,ORD005002,PROD0055,5,408.1
ITEM0012429,ORD005003,PROD0048,4,277.49
ITEM0012430,ORD005004,PROD0094,4,393.51
ITEM0012431,ORD005004,PROD0116,3,366.52
ITEM0012432,ORD005004,PROD0047,-4,288.09
ITEM0012433,ORD005005,PROD0001,4,342.2
ITEM0012434,ORD005005,PROD0138,2,43.7
ITEM0012435,ORD005005,PROD0030,5,314.5
ITEM0012436,ORD005005,PROD0005,3,196.98
ITEM0012437,ORD005006,PROD0050,1,235.27
ITEM0012438,ORD005007,PROD0138,4,43.7
ITEM0012439,ORD005007,PROD0120,1,261.92
ITEM0012440,ORD005007,PROD0016,2,30.39
ITEM0012441,ORD005007,PROD0064,4,411.35
ITEM0012442,ORD005008,PROD0054,5,135.13
ITEM0012443,ORD005008,PROD0039,3,410.66
ITEM0012444,ORD005008,PROD0143,3,453.59
ITEM0012445,ORD005008,PROD0121,1,287.5
ITEM0012446,ORD005009,PROD0085,2,602.46
ITEM0012447,ORD005010,PROD0027,4,356.31
ITEM0012448,ORD005011,PROD0072,4,226.81
ITEM0012449,ORD005011,PROD0057,1,-632.78
ITEM0012450,ORD005011,PROD0017,3,234.28
ITEM0012451,ORD005012,PROD0052,1,436.28
ITEM0012452,ORD005012,PROD0081,5,318.7
ITEM0012453,ORD005013,PROD0104,4,66.01
ITEM0012454,ORD005013,PROD0051,3,294.17
ITEM0012455,ORD005013,PROD0131,2,130.48
ITEM0012456,ORD005014,PROD0029,5,93.87
ITEM0012457,ORD005014,PROD0128,4,403.21
ITEM0012458,ORD005015,PROD0041,5,438.01
ITEM0012459,ORD005016,PROD0130,5,421.1
ITEM0012460,ORD005016,PROD0064,2,411.35
ITEM0012461,ORD005017,PROD0072,-4,226.81
ITEM0012462,ORD005017,PROD0039,4,410.66
ITEM0012463,ORD005017,PROD0051,2,294.17
ITEM0012464,ORD005018,PROD0014,3,-16.7
ITEM0012465,ORD005018,PROD0083,2,306.64
ITEM0012466,ORD005019,PROD0072,5,226.81
ITEM0012467,ORD005020,PROD0006,5,98.27
ITEM0012468,ORD005020,PROD0007,4,248.82
ITEM0012469,ORD005021,PROD0143,2,453.59
ITEM0012470,ORD005021,PROD0034,3,303.7
ITEM0012471,ORD005022,PROD0035,2,27.57
ITEM0012472,ORD005022,PROD0003,1,4.27
ITEM0012473,ORD005022,PROD0089,4,289.58
ITEM0012474,ORD005022,PROD0021,1,487.35
ITEM0012475,ORD005023,PROD0045,5,66.57
ITEM0012476,ORD005023,PROD0062,2,355.88
ITEM0012477,ORD005023,PROD0035,4,27.57
ITEM0012478,ORD005023,PROD0104,3,66.01
ITEM0012479,ORD005024,PROD0004,2,129.15
ITEM0012480,ORD005025,PROD0013,4,196.91
ITEM0012481,ORD005025,PROD0122,4,484.26
ITEM0012482,ORD005026,PROD0104,3,66.01
ITEM0012483,ORD005026,PROD0145,1,359.48
ITEM0012484,ORD005027,PROD0006,1,98.27
ITEM0012485,ORD005027,PROD0052,4,436.28
ITEM0012486,ORD005028,PROD0056,5,249.02
ITEM0012487,ORD005028,PROD0074,5,122.74
ITEM0012488,ORD005029,PROD0127,1,9.71
ITEM0012489,ORD005029,PROD0067,5,363.03
ITEM0012490,ORD005029,PROD0034,5,303.7
ITEM0012491,ORD005030,PROD0145,2,359.48
ITEM0012492,ORD005030,PROD0110,3,39.23
ITEM0012493,ORD005031,PROD0110,2,39.23
ITEM0012494,ORD005031,PROD0094,2,393.51
ITEM0012495,ORD005031,PROD0015,5,442.7
ITEM0012496,ORD005031,PROD0091,4,161.11
ITEM0012497,ORD005032,PROD0114,3,45.61
ITEM0012498,ORD005033,PROD0007,-5,248.82
ITEM0012499,ORD005034,PROD0132,3,316.5
ITEM0012500,ORD005034,PROD0062,4,355.88
ITEM0012501,ORD005034,PROD0150,4,88.94
ITEM0012502,ORD005034,PROD0135,2,427.2
ITEM0012503,ORD005035,PROD0123,2,95.95
ITEM0012504,ORD005036,PROD0017,3,234.28
ITEM0012505,ORD005036,PROD0126,1,263.88
ITEM0012506,ORD005036,PROD0053,4,292.19
ITEM0012507,ORD005037,PROD0102,5,266.91
ITEM0012508,ORD005037,PROD0129,4,246.64
ITEM0012509,ORD005037,PROD0110,5,39.23
ITEM0012510,ORD005038,PROD0148,4,427.66
ITEM0012511,ORD005038,PROD0114,1,45.61
ITEM0012512,ORD005038,PROD0139,1,135.03
ITEM0012513,ORD005039,PROD0028,4,463.5
ITEM0012514,ORD005039,PROD0067,5,363.03
ITEM0012515,ORD005039,PROD0122,3,484.26
ITEM0012516,ORD005039,PROD0149,2,139.28
ITEM0012517,ORD005040,PROD0090,3,51.56
ITEM0012518,ORD005041,PROD0022,4,380.56
ITEM0012519,ORD005041,PROD0108,5,332.49
ITEM0012520,ORD005042,PROD0012,5,589.04
ITEM0012521,ORD005042,PROD0036,4,33.3
ITEM0012522,ORD005042,PROD0149,2,139.28
ITEM0012523,ORD005043,PROD0131,2,130.48
ITEM0012524,ORD005043,PROD0069,3,619.75
ITEM0012525,ORD005043,PROD0122,1,484.26
ITEM0012526,ORD005044,PROD0138,1,43.7
ITEM0012527,ORD005045,PROD0071,1,402.73
ITEM0012528,ORD005045,PROD0033,4,470.6
ITEM0012529,ORD005046,PROD0147,1,570.65
ITEM0012530,ORD005046,PROD0072,5,226.81
ITEM0012531,ORD005046,PROD0015,4,442.7
ITEM0012532,ORD005047,PROD0065,3,153.97
ITEM0012533,ORD005047,PROD0015,1,442.7
ITEM0012534,ORD005047,PROD0130,2,421.1
ITEM0012535,ORD005047,PROD0107,4,462.67
ITEM0012536,ORD005048,PROD0031,1,15.13
ITEM0012537,ORD005048,PROD0122,5,484.26
ITEM0012538,ORD005048,PROD0100,5,208.15
ITEM0012539,ORD005049,PROD0048,3,277.49
ITEM0012540,ORD005049,PROD0012,3,589.04
ITEM0012541,ORD005049,PROD0136,1,485.57
ITEM0012542,ORD005050,PROD0078,1,57.56
ITEM0012543,ORD005050,PROD0077,5,286.06
ITEM0012544,ORD005051,PROD0014,3,16.7
ITEM0012545,ORD005051,PROD0114,3,45.61
ITEM0012546,ORD005052,PROD0021,1,487.35
ITEM0012547,ORD005052,PROD0036,1,33.3
ITEM0012548,ORD005052,PROD0108,1,332.49
ITEM0012549,ORD005052,PROD0141,5,19.31
ITEM0012550,ORD005053,PROD0061,5,683.51
ITEM0012551,ORD005053,PROD0051,5,294.17
ITEM0012552,ORD005053,PROD0136,4,485.57
ITEM0012553,ORD005053,PROD0033,3,470.6
ITEM0012554,ORD005054,PROD0044,1,474.28
ITEM0012555,ORD005054,PROD0130,5,421.1
ITEM0012556,ORD005054,PROD0128,1,403.21
ITEM0012557,ORD005054,PROD0026,3,585.88
ITEM0012558,ORD005055,PROD0046,5,207.44
ITEM0012559,ORD005055,PROD0130,1,421.1
ITEM0012560,ORD005056,PROD0030,1,314.5
ITEM0012561,ORD005057,PROD0140,5,496.11
ITEM0012562,ORD005058,PROD0077,4,286.06
ITEM0012563,ORD005059,PROD0008,3,174.9
ITEM0012564,ORD005059,PROD0052,5,436.28
ITEM0012565,ORD005059,PROD0051,4,294.17
ITEM0012566,ORD005060,PROD0115,5,431.33
ITEM0012567,ORD005060,PROD0022,2,380.56
ITEM0012568,ORD005060,PROD0142,4,347.19
ITEM0012569,ORD005060,PROD0108,3,332.49
ITEM0012570,ORD005061,PROD0096,2,321.49
ITEM0012571,ORD005061,PROD0103,1,305.68
ITEM0012572,ORD005061,PROD0107,5,462.67
ITEM0012573,ORD005061,PROD0141,1,19.31
ITEM0012574,ORD005062,PROD0061,2,683.51
ITEM0012575,ORD005063,PROD0047,5,288.09
ITEM0012576,ORD005064,PROD0002,4,112.42
ITEM0012577,ORD005065,PROD0115,1,431.33
ITEM0012578,ORD005065,PROD0039,1,410.66
ITEM0012579,ORD005065,PROD0064,5,411.35
ITEM0012580,ORD005065,PROD0021,2,487.35
ITEM0012581,ORD005066,PROD0052,1,436.28
ITEM0012582,ORD005066,PROD0074,2,122.74
ITEM0012583,ORD005066,PROD0129,3,246.64
ITEM0012584,ORD005066,PROD0030,4,314.5
ITEM0012585,ORD005067,PROD0063,2,665.26
ITEM0012586,ORD005067,PROD0100,3,208.15
ITEM0012587,ORD005067,PROD0029,2,93.87
ITEM0012588,ORD005068,PROD0115,2,431.33
ITEM0012589,ORD005068,PROD0098,1,351.41
ITEM0012590,ORD005068,PROD0044,2,474.28
ITEM0012591,ORD005069,PROD0082,4,196.55
ITEM0012592,ORD005069,PROD0046,1,207.44
ITEM0012593,ORD005069,PROD0087,2,193.52
ITEM0012594,ORD005070,PROD0012,3,589.04
ITEM0012595,ORD005070,PROD0089,2,289.58
ITEM0012596,ORD005071,PROD0060,5,497.77
ITEM0012597,ORD005071,PROD0029,5,93.87
ITEM0012598,ORD005071,PROD0103,4,305.68
ITEM0012599,ORD005072,PROD0014,2,16.7
ITEM0012600,ORD005072,PROD0017,2,234.28
ITEM0012601,ORD005073,PROD0080,5,392.58
ITEM0012602,ORD005073,PROD0132,4,316.5
ITEM0012603,ORD005073,PROD0074,2,122.74
ITEM0012604,ORD005073,PROD0130,5,421.1
ITEM0012605,ORD005074,PROD0056,4,249.02
ITEM0012606,ORD005075,PROD0006,1,98.27
ITEM0012607,ORD005075,PROD0146,1,292.2
ITEM0012608,ORD005075,PROD0096,5,321.49
ITEM0012609,ORD005075,PROD0034,1,303.7
ITEM0012610,ORD005076,PROD0074,5,122.74
ITEM0012611,ORD005077,PROD0129,4,246.64
ITEM0012612,ORD005077,PROD0026,3,585.88
ITEM0012613,ORD005077,PROD0079,5,61.84
ITEM0012614,ORD005077,PROD0095,3,271.32
ITEM0012615,ORD005078,PROD0133,4,317.22
ITEM0012616,ORD005079,PROD0050,4,235.27
ITEM0012617,ORD005079,PROD0075,2,383.73
ITEM0012618,ORD005080,PROD0082,4,196.55
ITEM0012619,ORD005080,PROD0117,3,130.11
ITEM0012620,ORD005080,PROD0048,1,277.49
ITEM0012621,ORD005081,PROD0097,5,53.1
ITEM0012622,ORD005081,PROD0117,4,130.11
ITEM0012623,ORD005082,PROD0108,2,332.49
ITEM0012624,ORD005083,PROD0060,1,497.77
ITEM0012625,ORD005083,PROD0005,1,196.98
ITEM0012626,ORD005084,PROD0132,4,316.5
ITEM0012627,ORD005084,PROD0077,3,286.06
ITEM0012628,ORD005084,PROD0105,3,308.26
ITEM0012629,ORD005084,PROD0110,1,39.23
ITEM0012630,ORD005085,PROD0009,1,138.45
ITEM0012631,ORD005085,PROD0082,3,196.55
ITEM0012632,ORD005085,PROD0108,4,332.49
ITEM0012633,ORD005085,PROD0147,2,570.65
ITEM0012634,ORD005086,PROD0093,2,573.11
ITEM0012635,ORD005087,PROD0025,1,23.62
ITEM0012636,ORD005087,PROD0143,3,453.59
ITEM0012637,ORD005087,PROD0119,4,103.02
ITEM0012638,ORD005088,PROD0017,3,234.28
ITEM0012639,ORD005089,PROD0127,5,9.71
ITEM0012640,ORD005089,PROD0057,3,632.78
ITEM0012641,ORD005089,PROD0084,5,464.44
ITEM0012642,ORD005090,PROD0106,5,508.9
ITEM0012643,ORD005091,PROD0004,3,129.15
ITEM0012644,ORD005092,PROD0115,5,431.33
ITEM0012645,ORD005093,PROD0009,5,138.45
ITEM0012646,ORD005093,PROD0062,5,355.88
ITEM0012647,ORD005094,PROD0006,4,98.27
ITEM0012648,ORD005094,PROD0150,3,88.94
ITEM0012649,ORD005094,PROD0073,5,241.62
ITEM0012650,ORD005094,PROD0083,4,306.64
ITEM0012651,ORD005095,PROD0015,4,442.7
ITEM0012652,ORD005096,PROD0048,3,277.49
ITEM0012653,ORD005097,PROD0041,5,438.01
ITEM0012654,ORD005097,PROD0102,4,266.91
ITEM0012655,ORD005098,PROD0017,4,234.28
ITEM0012656,ORD005098,PROD0105,5,308.26
ITEM0012657,ORD005098,PROD0142,2,347.19
ITEM0012658,ORD005099,PROD0083,3,306.64
ITEM0012659,ORD005100,PROD0023,3,414.75
ITEM0012660,ORD005101,PROD0150,4,88.94
ITEM0012661,ORD005101,PROD0111,5,408.22
ITEM0012662,ORD005101,PROD0146,4,292.2
ITEM0012663,ORD005101,PROD0115,1,431.33
ITEM0012664,ORD005102,PROD0070,4,271.29
ITEM0012665,ORD005102,PROD0011,3,325.01
ITEM0012666,ORD005102,PROD0075,1,383.73
ITEM0012667,ORD005102,PROD0145,4,359.48
ITEM0012668,ORD005103,PROD0006,3,98.27
ITEM0012669,ORD005103,PROD0130,5,421.1
ITEM0012670,ORD005103,PROD0047,2,288.09
ITEM0012671,ORD005104,PROD0089,1,289.58
ITEM0012672,ORD005104,PROD0070,2,271.29
ITEM0012673,ORD005105,PROD0142,5,347.19
ITEM0012674,ORD005105,PROD0019,3,443.45
ITEM0012675,ORD005105,PROD0034,4,303.7
ITEM0012676,ORD005105,PROD0029,1,93.87
ITEM0012677,ORD005106,PROD0016,3,30.39
ITEM0012678,ORD005106,PROD0115,2,431.33
ITEM0012679,ORD005106,PROD0112,5,308.35
ITEM0012680,ORD005106,PROD0105,3,308.26
ITEM0012681,ORD005107,PROD0007,3,248.82
ITEM0012682,ORD005108,PROD0104,4,66.01
ITEM0012683,ORD005108,PROD0014,1,16.7
ITEM0012684,ORD005109,PROD0087,5,193.52
ITEM0012685,ORD005110,PROD0137,5,447.4
ITEM0012686,ORD005110,PROD0086,5,203.78
ITEM0012687,ORD005111,PROD0099,3,386.23
ITEM0012688,ORD005112,PROD0040,5,508.7
ITEM0012689,ORD005112,PROD0051,5,294.17
ITEM0012690,ORD005112,PROD0098,1,351.41
ITEM0012691,ORD005112,PROD0087,3,193.52
ITEM0012692,ORD005113,PROD0050,5,235.27
ITEM0012693,ORD005114,PROD0132,5,316.5
ITEM0012694,ORD005114,PROD0120,5,261.92
ITEM0012695,ORD005114,PROD0020,1,124.89
ITEM0012696,ORD005115,PROD0133,1,317.22
ITEM0012697,ORD005115,PROD0003,1,4.27
ITEM0012698,ORD005115,PROD0110,4,39.23
ITEM0012699,ORD005116,PROD0101,3,182.81
ITEM0012700,ORD005116,PROD0027,3,356.31
ITEM0012701,ORD005116,PROD0062,4,355.88
ITEM0012702,ORD005116,PROD0104,1,66.01
ITEM0012703,ORD005117,PROD0027,1,356.31
ITEM0012704,ORD005117,PROD0067,5,363.03
ITEM0012705,ORD005117,PROD0063,4,665.26
ITEM0012706,ORD005118,PROD0012,3,589.04
ITEM0012707,ORD005119,PROD0010,2,488.99
ITEM0012708,ORD005120,PROD0112,2,308.35
ITEM0012709,ORD005120,PROD0023,5,414.75
ITEM0012710,ORD005120,PROD0120,5,261.92
ITEM0012711,ORD005120,PROD0028,5,463.5
ITEM0012712,ORD005121,PROD0126,3,263.88
ITEM0012713,ORD005121,PROD0044,4,474.28
ITEM0012714,ORD005122,PROD0089,1,289.58
ITEM0012715,ORD005122,PROD0116,-2,366.52
ITEM0012716,ORD005122,PROD0102,2,266.91
ITEM0012717,ORD005123,PROD0009,1,138.45
ITEM0012718,ORD005124,PROD0116,2,366.52
ITEM0012719,ORD005125,PROD0030,5,314.5
ITEM0012720,ORD005125,PROD0024,2,594.24
ITEM0012721,ORD005126,PROD0006,3,98.27
ITEM0012722,ORD005126,PROD0099,2,386.23
ITEM0012723,ORD005126,PROD0007,5,248.82
ITEM0012724,ORD005127,PROD0046,4,207.44
ITEM0012725,ORD005127,PROD0128,4,403.21
ITEM0012726,ORD005127,PROD0084,2,464.44
ITEM0012727,ORD005127,PROD0001,1,342.2
ITEM0012728,ORD005128,PROD0081,3,318.7
ITEM0012729,ORD005128,PROD0144,1,105.68
ITEM0012730,ORD005129,PROD0012,2,589.04
ITEM0012731,ORD005129,PROD0069,4,619.75
ITEM0012732,ORD005130,PROD0042,1,394.4
ITEM0012733,ORD005130,PROD0023,2,414.75
ITEM0012734,ORD005131,PROD0118,2,58.39
ITEM0012735,ORD005131,PROD0045,4,66.57
ITEM0012736,ORD005131,PROD0012,3,589.04
ITEM0012737,ORD005132,PROD0019,4,443.45
ITEM0012738,ORD005132,PROD0013,4,196.91
ITEM0012739,ORD005132,PROD0117,5,130.11
ITEM0012740,ORD005132,PROD0036,3,33.3
ITEM0012741,ORD005133,PROD0024,5,594.24
ITEM0012742,ORD005133,PROD0025,3,23.62
ITEM0012743,ORD005134,PROD0085,4,602.46
ITEM0012744,ORD005134,PROD0017,3,234.28
ITEM0012745,ORD005135,PROD0097,3,53.1
ITEM0012746,ORD005135,PROD0117,2,130.11
ITEM0012747,ORD005136,PROD0115,1,-431.33
ITEM0012748,ORD005136,PROD0044,4,474.28
ITEM0012749,ORD005137,PROD0007,1,248.82
ITEM0012750,ORD005138,PROD0128,5,403.21
ITEM0012751,ORD005138,PROD0035,2,27.57
ITEM0012752,ORD005139,PROD0068,5,422.88
ITEM0012753,ORD005140,PROD0142,3,347.19
ITEM0012754,ORD005140,PROD0039,3,410.66
ITEM0012755,ORD005141,PROD0094,4,393.51
ITEM0012756,ORD005141,PROD0095,5,271.32
ITEM0012757,ORD005141,PROD0142,2,-347.19
ITEM0012758,ORD005141,PROD0127,4,9.71
ITEM0012759,ORD005142,PROD0145,2,359.48
ITEM0012760,ORD005142,PROD0055,3,408.1
ITEM0012761,ORD005142,PROD0028,3,463.5
ITEM0012762,ORD005142,PROD0130,4,421.1
ITEM0012763,ORD005143,PROD0008,4,174.9
ITEM0012764,ORD005143,PROD0127,3,9.71
ITEM0012765,ORD005144,PROD0118,3,58.39
ITEM0012766,ORD005144,PROD0058,4,356.49
ITEM0012767,ORD005145,PROD0077,3,286.06
ITEM0012768,ORD005145,PROD0043,3,251.98
ITEM0012769,ORD005145,PROD0112,3,308.35
ITEM0012770,ORD005146,PROD0079,1,61.84
ITEM0012771,ORD005146,PROD0070,5,271.29
ITEM0012772,ORD005146,PROD0032,3,172.77
ITEM0012773,ORD005146,PROD0088,4,51.09
ITEM0012774,ORD005147,PROD0134,5,192.47
ITEM0012775,ORD005148,PROD0096,4,321.49
ITEM0012776,ORD005149,PROD0148,2,427.66
ITEM0012777,ORD005149,PROD0012,5,589.04
ITEM0012778,ORD005149,PROD0135,1,427.2
ITEM0012779,ORD005149,PROD0004,2,129.15
ITEM0012780,ORD005150,PROD0118,2,58.39
ITEM0012781,ORD005150,PROD0083,3,306.64
ITEM0012782,ORD005150,PROD0044,3,474.28
ITEM0012783,ORD005151,PROD0009,2,138.45
ITEM0012784,ORD005151,PROD0070,3,271.29
ITEM0012785,ORD005152,PROD0047,4,288.09
ITEM0012786,ORD005152,PROD0147,5,570.65
ITEM0012787,ORD005152,PROD0130,4,421.1
ITEM0012788,ORD005152,PROD0079,3,61.84
ITEM0012789,ORD005153,PROD0146,5,292.2
ITEM0012790,ORD005153,PROD0022,1,380.56
ITEM0012791,ORD005154,PROD0045,5,66.57
ITEM0012792,ORD005154,PROD0149,5,139.28
ITEM0012793,ORD005154,PROD0021,2,487.35
ITEM0012794,ORD005155,PROD0035,2,27.57
ITEM0012795,ORD005155,PROD0103,1,305.68
ITEM0012796,ORD005155,PROD0007,5,248.82
ITEM0012797,ORD005156,PROD0144,1,105.68
ITEM0012798,ORD005156,PROD0079,3,61.84
ITEM0012799,ORD005156,PROD0139,3,135.03
ITEM0012800,ORD005156,PROD0094,3,393.51
ITEM0012801,ORD005157,PROD0014,4,16.7
ITEM0012802,ORD005158,PROD0014,3,16.7
ITEM0012803,ORD005159,PROD0101,2,182.81
ITEM0012804,ORD005159,PROD0001,1,342.2
ITEM0012805,ORD005159,PROD0035,5,27.57
ITEM0012806,ORD005160,PROD0126,2,263.88
ITEM0012807,ORD005160,PROD0011,2,325.01
ITEM0012808,ORD005161,PROD0012,1,589.04
ITEM0012809,ORD005161,PROD0047,2,288.09
ITEM0012810,ORD005161,PROD0116,1,366.52
ITEM0012811,ORD005162,PROD0010,3,488.99
ITEM0012812,ORD005162,PROD0003,1,4.27
ITEM0012813,ORD005162,PROD0055,5,408.1
ITEM0012814,ORD005163,PROD0073,5,241.62
ITEM0012815,ORD005163,PROD0145,5,359.48
ITEM0012816,ORD005163,PROD0077,5,286.06
ITEM0012817,ORD005163,PROD0114,1,45.61
ITEM0012818,ORD005164,PROD0048,4,277.49
ITEM0012819,ORD005164,PROD0112,1,308.35
ITEM0012820,ORD005165,PROD0075,5,383.73
ITEM0012821,ORD005165,PROD0095,3,271.32
ITEM0012822,ORD005166,PROD0076,2,277.07
ITEM0012823,ORD005166,PROD0131,3,130.48
ITEM0012824,ORD005166,PROD0085,5,602.46
ITEM0012825,ORD005167,PROD0120,5,261.92
ITEM0012826,ORD005167,PROD0046,4,207.44
ITEM0012827,ORD005167,PROD0061,3,683.51
ITEM0012828,ORD005168,PROD0040,3,508.7
ITEM0012829,ORD005168,PROD0002,1,112.42
ITEM0012830,ORD005169,PROD0112,4,308.35
ITEM0012831,ORD005169,PROD0025,5,23.62
ITEM0012832,ORD005169,PROD0063,3,665.26
ITEM0012833,ORD005169,PROD0098,3,-351.41
ITEM0012834,ORD005170,PROD0124,5,173.3
ITEM0012835,ORD005170,PROD0102,4,266.91
ITEM0012836,ORD005171,PROD0003,2,4.27
ITEM0012837,ORD005172,PROD0014,3,16.7
ITEM0012838,ORD005172,PROD0097,4,53.1
ITEM0012839,ORD005173,PROD0120,5,261.92
ITEM0012840,ORD005174,PROD0090,2,51.56
ITEM0012841,ORD005174,PROD0004,5,129.15
ITEM0012842,ORD005175,PROD0051,5,294.17
ITEM0012843,ORD005175,PROD0131,2,130.48
ITEM0012844,ORD005175,PROD0038,3,216.74
ITEM0012845,ORD005176,PROD0045,1,66.57
ITEM0012846,ORD005176,PROD0050,1,235.27
ITEM0012847,ORD005176,PROD0060,1,497.77
ITEM0012848,ORD005177,PROD0078,5,57.56
ITEM0012849,ORD005177,PROD0020,3,124.89
ITEM0012850,ORD005177,PROD0118,2,58.39
ITEM0012851,ORD005178,PROD0069,4,619.75
ITEM0012852,ORD005178,PROD0008,1,174.9
ITEM0012853,ORD005178,PROD0045,4,66.57
ITEM0012854,ORD005178,PROD0054,2,135.13
ITEM0012855,ORD005179,PROD0122,5,484.26
ITEM0012856,ORD005179,PROD0123,3,95.95
ITEM0012857,ORD005180,PROD0119,4,103.02
ITEM0012858,ORD005180,PROD0125,4,377.98
ITEM0012859,ORD005180,PROD0045,4,66.57
ITEM0012860,ORD005180,PROD0026,4,585.88
ITEM0012861,ORD005181,PROD0073,4,241.62
ITEM0012862,ORD005181,PROD0132,5,316.5
ITEM0012863,ORD005181,PROD0060,2,497.77
ITEM0012864,ORD005182,PROD0087,2,193.52
ITEM0012865,ORD005182,PROD0146,5,292.2
ITEM0012866,ORD005182,PROD0090,1,51.56
ITEM0012867,ORD005183,PROD0011,4,325.01
ITEM0012868,ORD005183,PROD0124,1,173.3
ITEM0012869,ORD005183,PROD0146,1,292.2
ITEM0012870,ORD005184,PROD0013,5,196.91
ITEM0012871,ORD005184,PROD0011,1,325.01
ITEM0012872,ORD005184,PROD0057,2,632.78
ITEM0012873,ORD005185,PROD0127,5,9.71
ITEM0012874,ORD005185,PROD0071,2,402.73
ITEM0012875,ORD005186,PROD0064,5,-411.35
ITEM0012876,ORD005186,PROD0074,5,122.74
ITEM0012877,ORD005186,PROD0075,1,383.73
ITEM0012878,ORD005186,PROD0110,5,39.23
ITEM0012879,ORD005187,PROD0001,1,342.2
ITEM0012880,ORD005187,PROD0002,5,112.42
ITEM0012881,ORD005187,PROD0127,2,9.71
ITEM0012882,ORD005187,PROD0148,2,427.66
