order_id,customer_id,order_date,channel,status
ORD003945,CUST00644,05/03/2025,Web,Pending
ORD003946,CUST01148,08/04/2025,Mobile App,Pending
ORD003947,CUST01154,16/02/2024,Web,Completed
ORD003948,CUST00725,31/12/2023,Mobile App,Completed
ORD003949,CUST00969,10-04-2023,Marketplace,Completed
ORD003950,CUST01058,03-13-2024,Marketplace,Completed
ORD003951,CUST00041,2023-12-08,Web,Cancelled
ORD003952,CUST00001,19/02/2025,Marketplace,Pending
ORD003953,CUST01159,31/03/2024,Mobile App,Completed
ORD003954,CUST00529,02-21-2023,Mobile App,Returned
ORD003955,CUST00857,2023-04-19,Mobile App,Pending
ORD003956,CUST00235,2023-08-23,Marketplace,Returned
ORD003957,CUST00253,2023-12-27,Web,Pending
ORD003958,CUST00984,2025-03-14,Marketplace,Pending
ORD003959,CUST00021,2024-03-14,Mobile App,Returned
ORD003960,CUST01107,2023-08-23,Marketplace,Returned
ORD003961,CUST00658,2023-08-19,Mobile App,Completed
ORD003962,CUST00165,2023-03-10,Mobile App,Completed
ORD003963,CUST00492,2024-07-03,Marketplace,Returned
ORD003964,CUST00166,26/09/2024,Mobile App,Cancelled
ORD003965,CUST00674,04-10-2024,Mobile App,Completed
ORD003966,CUST00972,28/04/2023,Marketplace,Completed
ORD003967,CUST00149,03-14-2025,Marketplace,Cancelled
ORD003968,CUST00091,19/10/2023,Web,Cancelled
ORD003969,CUST00132,07-30-2024,Mobile App,Completed
ORD003970,CUST00271,16/02/2024,Marketplace,Returned
ORD003971,CUST00023,2025-05-20,Web,Cancelled
ORD003972,CUST01155,26/08/2023,Mobile App,Cancelled
ORD003973,CUST00148,08-28-2024,Marketplace,Returned
ORD003974,CUST00182,2023-04-10,Web,Pending
ORD003975,CUST01177,2023-10-08,Marketplace,Completed
ORD003976,CUST00066,11-28-2023,Marketplace,Completed
ORD003977,CUST00765,28/06/2025,Marketplace,Completed
ORD003978,CUST00893,07-04-2023,Mobile App,Returned
ORD003979,CUST00826,06-02-2024,Marketplace,Completed
ORD003980,CUST00570,2023-11-01,Web,Completed
ORD003981,CUST00597,2025-07-09,Mobile App,Completed
ORD003982,CUST00196,2024-05-13,Web,Completed
ORD003983,CUST00272,2025-02-05,Mobile App,Pending
ORD003984,CUST00899,2025-04-09,Mobile App,Completed
ORD003985,CUST01150,10/12/2024,Mobile App,Completed
ORD003986,CUST00894,2023-03-05,Marketplace,Completed
ORD003987,CUST00556,2024-08-12,Marketplace,Completed
ORD003988,CUST01199,03-16-2024,Web,Pending
ORD003989,CUST01136,2025-06-21,Web,Completed
ORD003990,CUST00762,19/10/2024,Marketplace,Completed
ORD003991,CUST00775,2023-04-05,Web,Completed
ORD003992,CUST00613,2024-01-01,Marketplace,Completed
ORD003993,CUST00466,14/04/2025,Mobile App,Pending
ORD003994,CUST01077,09-09-2024,Web,Completed
ORD003995,CUST00792,2023-02-09,Marketplace,Completed
ORD003996,CUST00692,15/09/2024,Marketplace,Completed
ORD003997,CUST01050,04/06/2025,Marketplace,Completed
ORD003998,CUST00531,2023-04-04,Mobile App,Returned
ORD003999,CUST00438,12/01/2023,Mobile App,Completed
ORD004000,CUST00862,04-25-2024,Marketplace,Cancelled
ORD004001,CUST00433,29/01/2025,Marketplace,Returned
ORD004002,CUST00101,03/06/2024,Marketplace,Cancelled
ORD004003,CUST00169,10-07-2024,Marketplace,Cancelled
ORD004004,CUST00509,23/06/2025,Marketplace,Returned
ORD004005,CUST00996,11-05-2024,Mobile App,Cancelled
ORD004006,CUST00366,14/10/2023,Mobile App,Completed
ORD004007,CUST00060,2025-06-20,Marketplace,Completed
ORD004008,CUST00221,12-10-2023,Mobile App,Completed
ORD004009,CUST00353,17/07/2025,Web,Completed
ORD004010,CUST00597,11-10-2023,Mobile App,Completed
ORD004011,CUST00030,2023-06-30,Marketplace,Completed
ORD004012,CUST00592,08/08/2023,Web,Pending
ORD004013,CUST00648,27/03/2024,Marketplace,Completed
ORD004014,CUST00897,08/04/2025,Web,Completed
ORD004015,CUST00596,2025-06-03,Marketplace,Completed
ORD004016,CUST00656,2025-06-10,Mobile App,Completed
ORD004017,CUST00690,25/04/2024,Marketplace,Returned
ORD004018,CUST00465,30/01/2025,Web,Completed
ORD004019,CUST00525,04-21-2023,Web,Pending
ORD004020,CUST00555,2024-06-22,Marketplace,Cancelled
ORD004021,CUST00214,06-28-2024,Marketplace,Completed
ORD004022,CUST00916,09/07/2023,Mobile App,Returned
ORD004023,CUST00450,2024-03-25,Marketplace,Returned
ORD004024,CUST00067,2024-02-13,Web,Cancelled
ORD004025,CUST00010,03-12-2023,Marketplace,Completed
ORD004026,CUST01162,05-13-2024,Marketplace,Cancelled
ORD004027,CUST00222,2025-07-15,Mobile App,Completed
ORD004028,CUST00517,06/08/2025,Mobile App,Returned
ORD004029,CUST01067,04-29-2025,Mobile App,Cancelled
ORD004030,CUST00371,2023-01-08,Web,Cancelled
ORD004031,CUST00583,07-17-2023,Marketplace,Returned
ORD004032,CUST00365,06/11/2024,Marketplace,Completed
ORD004033,CUST00224,2023-06-30,Web,Completed
ORD004034,CUST00377,03/06/2023,Mobile App,Returned
ORD004035,CUST00173,08-31-2023,Web,Completed
ORD004036,CUST00838,2023-10-12,Marketplace,Pending
ORD004037,CUST00016,02-08-2023,Marketplace,Returned
ORD004038,CUST00207,01-01-2023,Mobile App,Completed
ORD004039,CUST00460,11-17-2024,Web,Returned
ORD004040,CUST00279,08-06-2025,Marketplace,Completed
ORD004041,CUST00353,2023-05-21,Marketplace,Completed
ORD004042,CUST01190,2023-12-14,Marketplace,Completed
ORD004043,CUST00609,2024-11-09,Marketplace,Cancelled
ORD004044,CUST00624,12-05-2024,Web,Cancelled
ORD004045,CUST00599,2023-04-23,Mobile App,Returned
ORD004046,CUST00053,09-22-2024,Web,Returned
ORD004047,CUST00268,01-18-2024,Marketplace,Returned
ORD004048,CUST00872,2024-03-31,Web,Completed
ORD004049,CUST01195,2024-04-10,Mobile App,Returned
ORD004050,CUST00238,2024-08-11,Web,Returned
ORD004051,CUST00800,03-15-2025,Marketplace,Completed
ORD004052,CUST00027,25/10/2023,Marketplace,Returned
ORD004053,CUST00617,19/09/2024,Marketplace,Completed
ORD004054,CUST00856,07/09/2024,Marketplace,Cancelled
ORD004055,CUST00089,20/10/2024,Mobile App,Completed
ORD004056,CUST00527,2024-12-16,Marketplace,Pending
ORD004057,CUST00749,10-04-2023,Web,Completed
ORD004058,CUST00553,2025-07-20,Web,Pending
ORD004059,CUST00841,2025-01-29,Web,Pending
ORD004060,CUST01119,2024-07-20,Marketplace,Returned
ORD004061,CUST00330,2023-12-23,Web,Completed
ORD004062,CUST00327,2023-09-08,Web,Completed
ORD004063,CUST00605,14/01/2023,Marketplace,Returned
ORD004064,CUST00299,12-07-2024,Web,Returned
ORD004065,CUST00028,2024-02-11,Web,Completed
ORD004066,CUST00377,10-15-2023,Marketplace,Completed
ORD004067,CUST00706,2024-03-01,Marketplace,Cancelled
ORD004068,CUST00507,02-29-2024,Web,Completed
ORD004069,CUST00093,2024-01-12,Mobile App,Returned
ORD004070,CUST01107,10-04-2024,Web,Returned
ORD004071,CUST00418,22/05/2025,Web,Returned
ORD004072,CUST00291,31/03/2023,Web,Completed
ORD004073,CUST00845,18/03/2023,Mobile App,Returned
ORD004074,CUST00695,14/01/2025,Web,Completed
ORD004075,CUST00697,07-29-2025,Mobile App,Cancelled
ORD004076,CUST00035,2024-05-17,Web,Returned
ORD004077,CUST00083,29/06/2024,Web,Cancelled
ORD004078,CUST00746,03-02-2024,Marketplace,Completed
ORD004079,CUST00903,14/06/2025,Marketplace,Completed
ORD004080,CUST00812,02-20-2024,Marketplace,Returned
ORD004081,CUST01078,2023-12-24,Marketplace,Completed
ORD004082,CUST01055,2024-07-29,Mobile App,Pending
ORD004083,CUST00292,04-14-2024,Marketplace,Completed
ORD004084,CUST00128,05-08-2023,Marketplace,Cancelled
ORD004085,CUST00870,22/08/2023,Web,Completed
ORD004086,CUST00407,06-12-2025,Mobile App,Completed
ORD004087,CUST00070,05-11-2025,Web,Completed
ORD004088,CUST00489,2023-09-26,Web,Completed
ORD004089,CUST01047,2024-04-04,Web,Completed
ORD004090,CUST01183,2024-01-30,Marketplace,Cancelled
ORD004091,CUST00872,2023-07-31,Mobile App,Completed
ORD004092,CUST00087,22/07/2023,Web,Completed
ORD004093,CUST00205,2024-10-05,Marketplace,Completed
ORD004094,CUST00709,24/06/2024,Web,Completed
ORD004095,CUST00030,09-03-2023,Mobile App,Pending
ORD004096,CUST01143,09/09/2023,Marketplace,Cancelled
ORD004097,CUST00476,2023-01-07,Marketplace,Pending
ORD004098,CUST00868,2025-03-13,Web,Pending
ORD004099,CUST00615,2024-10-09,Marketplace,Pending
ORD004100,CUST00163,06/12/2024,Mobile App,Cancelled
ORD004101,CUST01135,05/03/2023,Marketplace,Returned
ORD004102,CUST01172,2023-06-27,Marketplace,Cancelled
ORD004103,CUST00527,02/04/2025,Web,Cancelled
ORD004104,CUST00243,31/01/2023,Mobile App,Completed
ORD004105,CUST01010,07-09-2024,Mobile App,Completed
ORD004106,CUST00449,2025-08-01,Web,Completed
ORD004107,CUST01039,28/05/2025,Mobile App,Returned
ORD004108,CUST01051,07-28-2023,Web,Completed
ORD004109,CUST00503,05/06/2023,Web,Completed
ORD004110,CUST00914,03-08-2023,Mobile App,Completed
ORD004111,CUST00787,2023-07-27,Marketplace,Completed
ORD004112,CUST00228,04-06-2023,Marketplace,Cancelled
ORD004113,CUST00575,03-02-2025,Marketplace,Completed
ORD004114,CUST01051,2025-06-27,Mobile App,Returned
ORD004115,CUST00515,08-03-2025,Web,Cancelled
ORD004116,CUST00629,2025-04-15,Web,Returned
ORD004117,CUST00613,14/11/2023,Marketplace,Cancelled
ORD004118,CUST00958,28/08/2023,Marketplace,Cancelled
ORD004119,CUST01039,14/03/2024,Marketplace,Completed
ORD004120,CUST00917,2023-01-29,Web,Cancelled
ORD004121,CUST00764,2023-06-05,Marketplace,Returned
ORD004122,CUST00320,2025-01-10,Mobile App,Completed
ORD004123,CUST00768,03/01/2025,Mobile App,Pending
ORD004124,CUST00147,05-12-2025,Marketplace,Cancelled
ORD004125,CUST00245,06-25-2024,Mobile App,Completed
ORD004126,CUST00162,19/12/2023,Web,Pending
ORD004127,CUST00998,2024-12-24,Marketplace,Pending
ORD004128,CUST00854,2025-06-15,Mobile App,Completed
ORD004129,CUST01037,18/07/2023,Marketplace,Completed
ORD004130,CUST00759,23/06/2025,Marketplace,Returned
ORD004131,CUST00476,2023-10-24,Web,Completed
ORD004132,CUST00142,07-16-2023,Mobile App,Cancelled
ORD004133,CUST01085,2025-07-11,Mobile App,Completed
ORD004134,CUST00437,2024-08-04,Mobile App,Completed
ORD004135,CUST00937,24/11/2023,Web,Pending
ORD004136,CUST00609,12/05/2024,Mobile App,Completed
ORD004137,CUST00324,01-12-2025,Mobile App,Cancelled
ORD004138,CUST00201,04-28-2024,Mobile App,Cancelled
ORD004139,CUST00426,20/06/2023,Marketplace,Cancelled
ORD004140,CUST00150,10-25-2023,Marketplace,Completed
ORD004141,CUST00484,06-03-2024,Marketplace,Completed
ORD004142,CUST01012,10-03-2023,Marketplace,Completed
ORD004143,CUST00615,06/03/2025,Marketplace,Completed
ORD004144,CUST00672,2025-03-14,Mobile App,Cancelled
ORD004145,CUST00082,03-01-2023,Web,Completed
ORD004146,CUST00197,17/04/2024,Marketplace,Completed
ORD004147,CUST01183,28/03/2024,Marketplace,Completed
ORD004148,CUST00132,07/03/2024,Web,Returned
ORD004149,CUST00933,2023-09-16,Marketplace,Cancelled
ORD004150,CUST00834,04-26-2025,Web,Completed
ORD004151,CUST00045,03-06-2024,Mobile App,Completed
ORD004152,CUST00060,07-05-2023,Marketplace,Returned
ORD004153,CUST00315,05-03-2025,Web,Completed
ORD004154,CUST00883,11-19-2023,Marketplace,Completed
ORD004155,CUST00872,2023-02-19,Web,Returned
ORD004156,CUST00501,2025-07-28,Mobile App,Completed
ORD004157,CUST00408,02-03-2025,Mobile App,Completed
ORD004158,CUST00097,12/01/2025,Marketplace,Completed
ORD004159,CUST00946,30/04/2023,Marketplace,Completed
ORD004160,CUST00342,07-16-2025,Mobile App,Pending
ORD004161,CUST00194,10-19-2023,Web,Completed
ORD004162,CUST00251,19/09/2023,Marketplace,Cancelled
ORD004163,CUST01160,12-24-2023,Web,Pending
ORD004164,CUST00115,2023-12-29,Web,Returned
ORD004165,CUST01128,17/07/2023,Marketplace,Completed
ORD004166,CUST01132,2023-03-16,Marketplace,Completed
ORD004167,CUST00946,2023-03-15,Marketplace,Completed
ORD004168,CUST00512,22/01/2023,Web,Returned
ORD004169,CUST01150,2024-01-29,Mobile App,Cancelled
ORD004170,CUST00956,02/12/2023,Web,Returned
ORD004171,CUST00705,04-09-2023,Marketplace,Cancelled
ORD004172,CUST00573,07-25-2025,Marketplace,Returned
ORD004173,CUST00843,01/05/2023,Web,Completed
ORD004174,CUST01009,28/05/2024,Web,Pending
ORD004175,CUST00011,26/05/2025,Web,Returned
ORD004176,CUST00374,14/04/2025,Marketplace,Completed
ORD004177,CUST00023,2023-09-27,Marketplace,Completed
ORD004178,CUST00391,05-25-2024,Marketplace,Completed
ORD004179,CUST00329,2023-12-04,Marketplace,Completed
ORD004180,CUST00602,27/12/2024,Mobile App,Completed
ORD004181,CUST00894,2024-07-04,Web,Completed
ORD004182,CUST00991,11-06-2024,Mobile App,Returned
ORD004183,CUST00502,09/03/2024,Marketplace,Completed
ORD004184,CUST00940,03-14-2023,Web,Cancelled
ORD004185,CUST01045,2025-06-26,Mobile App,Pending
ORD004186,CUST00859,2023-09-30,Marketplace,Completed
ORD004187,CUST00116,07/06/2024,Mobile App,Completed
ORD004188,CUST00418,07-20-2024,Marketplace,Completed
ORD004189,CUST00274,09-26-2023,Mobile App,Completed
ORD004190,CUST00782,2023-02-14,Web,Completed
ORD004191,CUST00163,2025-07-29,Mobile App,Pending
ORD004192,CUST01110,2023-09-14,Mobile App,Completed
ORD004193,CUST00925,18/07/2023,Mobile App,Completed
ORD004194,CUST00134,12-13-2024,Web,Completed
ORD004195,CUST00466,13/07/2023,Mobile App,Cancelled
ORD004196,CUST01173,18/07/2025,Mobile App,Completed
ORD004197,CUST00588,06/10/2023,Web,Returned
ORD004198,CUST00344,08-21-2024,Marketplace,Completed
ORD004199,CUST00553,2023-05-25,Marketplace,Returned
ORD004200,CUST01085,2023-11-04,Marketplace,Pending
ORD004201,CUST00822,2024-04-07,Marketplace,Completed
ORD004202,CUST00075,2024-07-28,Web,Completed
ORD004203,CUST00799,10-20-2023,Marketplace,Completed
ORD004204,CUST00634,03-04-2023,Web,Completed
ORD004205,CUST01067,05-21-2024,Web,Returned
ORD004206,CUST01134,17/05/2024,Marketplace,Pending
ORD004207,CUST00792,06-18-2023,Marketplace,Returned
ORD004208,CUST00299,20/10/2023,Web,Pending
ORD004209,CUST00484,06-12-2023,Mobile App,Completed
ORD004210,CUST00725,2024-06-24,Mobile App,Returned
ORD004211,CUST00294,10-23-2023,Marketplace,Completed
ORD004212,CUST00452,25/08/2024,Mobile App,Cancelled
ORD004213,CUST00907,03-25-2024,Mobile App,Pending
ORD004214,CUST00639,18/10/2023,Marketplace,Completed
ORD004215,CUST00520,2024-06-29,Web,Completed
ORD004216,CUST00676,2023-08-09,Web,Pending
ORD004217,CUST00472,2025-03-19,Web,Completed
ORD004218,CUST00285,01-25-2023,Marketplace,Returned
ORD004219,CUST00881,2025-03-04,Mobile App,Cancelled
ORD004220,CUST01044,25/05/2025,Mobile App,Completed
ORD004221,CUST01176,2025-03-11,Web,Completed
ORD004222,CUST00502,30/05/2023,Mobile App,Completed
ORD004223,CUST00497,2025-01-13,Mobile App,Pending
ORD004224,CUST00228,17/03/2023,Web,Returned
ORD004225,CUST00008,16/10/2023,Web,Completed
ORD004226,CUST00389,07-23-2025,Web,Completed
ORD004227,CUST00017,11-15-2023,Mobile App,Completed
ORD004228,CUST01008,06-01-2023,Marketplace,Cancelled
ORD004229,CUST00204,06/01/2023,Web,Pending
ORD004230,CUST00068,02-21-2023,Mobile App,Completed
ORD004231,CUST00969,23/03/2023,Mobile App,Pending
ORD004232,CUST00939,20/07/2025,Web,Cancelled
ORD004233,CUST00151,2024-02-12,Mobile App,Returned
ORD004234,CUST00434,03-17-2025,Marketplace,Cancelled
ORD004235,CUST01138,2024-06-16,Web,Returned
ORD004236,CUST00598,2025-07-19,Web,Completed
ORD004237,CUST00897,07/04/2024,Web,Returned
ORD004238,CUST01162,2023-01-28,Marketplace,Completed
ORD004239,CUST00869,11-10-2024,Marketplace,Completed
ORD004240,CUST00770,08-01-2025,Marketplace,Completed
ORD004241,CUST00610,02-25-2024,Mobile App,Returned
ORD004242,CUST00351,2023-02-11,Web,Completed
ORD004243,CUST00642,2023-06-12,Marketplace,Completed
ORD004244,CUST00931,08-09-2024,Web,Completed
ORD004245,CUST00412,19/02/2023,Mobile App,Cancelled
ORD004246,CUST00739,2025-06-21,Web,Completed
ORD004247,CUST00146,09-02-2024,Mobile App,Completed
ORD004248,CUST00864,2023-11-27,Mobile App,Completed
ORD004249,CUST00976,2025-05-11,Mobile App,Completed
ORD004250,CUST00056,01-07-2023,Marketplace,Completed
ORD004251,CUST00398,27/06/2025,Mobile App,Returned
ORD004252,CUST00266,2024-10-15,Marketplace,Completed
ORD004253,CUST00859,04-27-2025,Web,Completed
ORD004254,CUST00920,01-01-2025,Web,Completed
ORD004255,CUST00175,01-08-2024,Web,Completed
ORD004256,CUST00090,06-17-2024,Marketplace,Completed
ORD004257,CUST00405,12/09/2023,Web,Completed
ORD004258,CUST00619,22/08/2024,Mobile App,Completed
ORD004259,CUST00997,12-08-2024,Mobile App,Cancelled
ORD004260,CUST00034,11-16-2024,Marketplace,Completed
ORD004261,CUST00303,09-29-2023,Marketplace,Returned
ORD004262,CUST00924,27/09/2024,Marketplace,Completed
ORD004263,CUST00845,18/08/2024,Web,Completed
ORD004264,CUST01077,08-01-2025,Mobile App,Completed
ORD004265,CUST00771,26/08/2023,Marketplace,Cancelled
ORD004266,CUST00281,2024-09-17,Mobile App,Completed
ORD004267,CUST00402,02-05-2024,Marketplace,Returned
ORD004268,CUST00955,2024-06-08,Marketplace,Cancelled
ORD004269,CUST00341,08-04-2025,Web,Completed
ORD004270,CUST00743,12/06/2025,Mobile App,Pending
ORD004271,CUST00635,09-08-2023,Web,Cancelled
ORD004272,CUST00898,10-27-2023,Web,Completed
ORD004273,CUST01115,2023-07-21,Marketplace,Completed
ORD004274,CUST00352,07-26-2025,Web,Pending
ORD004275,CUST00759,27/08/2023,Web,Completed
ORD004276,CUST01160,05/12/2023,Web,Returned
ORD004277,CUST01060,24/04/2023,Marketplace,Completed
ORD004278,CUST00495,2023-02-22,Mobile App,Returned
ORD004279,CUST00239,02/07/2024,Mobile App,Completed
ORD004280,CUST00974,25/08/2023,Marketplace,Returned
ORD004281,CUST00951,29/01/2024,Marketplace,Pending
ORD004282,CUST00449,2023-05-04,Web,Returned
ORD004283,CUST01071,06/08/2025,Web,Completed
ORD004284,CUST01065,27/01/2023,Mobile App,Pending
ORD004285,CUST00520,05/01/2025,Marketplace,Cancelled
ORD004286,CUST00660,13/09/2023,Marketplace,Completed
ORD004287,CUST00074,2024-06-14,Mobile App,Completed
ORD004288,CUST00439,28/02/2025,Marketplace,Completed
ORD004289,CUST01145,09-15-2024,Mobile App,Completed
ORD004290,CUST00764,2023-12-25,Marketplace,Completed
ORD004291,CUST01184,2025-04-15,Mobile App,Pending
ORD004292,CUST00306,2023-10-08,Web,Completed
ORD004293,CUST00280,06-15-2023,Marketplace,Completed
ORD004294,CUST01171,2023-11-02,Mobile App,Returned
ORD004295,CUST00200,2024-08-03,Marketplace,Completed
ORD004296,CUST00925,02-01-2023,Web,Completed
ORD004297,CUST00612,08/01/2025,Marketplace,Cancelled
ORD004298,CUST01200,12-18-2024,Web,Completed
ORD004299,CUST00806,2023-10-25,Marketplace,Completed
ORD004300,CUST00396,2023-04-10,Web,Pending
ORD004301,CUST00596,2023-11-16,Web,Completed
ORD004302,CUST00483,11-08-2024,Web,Cancelled
ORD004303,CUST00600,01-31-2024,Marketplace,Completed
ORD004304,CUST00210,11/03/2025,Marketplace,Completed
ORD004305,CUST00419,14/02/2025,Web,Pending
ORD004306,CUST00350,18/07/2023,Web,Returned
ORD004307,CUST00163,2025-03-29,Web,Completed
ORD004308,CUST00830,2024-04-13,Marketplace,Completed
ORD004309,CUST00441,2023-06-15,Web,Completed
ORD004310,CUST00910,06-29-2025,Web,Cancelled
ORD004311,CUST01025,14/05/2025,Web,Completed
ORD004312,CUST00546,09-25-2024,Marketplace,Completed
ORD004313,CUST01185,08/08/2023,Marketplace,Completed
ORD004314,CUST00310,05/05/2024,Mobile App,Completed
ORD004315,CUST00332,03-22-2024,Mobile App,Pending
ORD004316,CUST00832,05-26-2023,Mobile App,Completed
ORD004317,CUST00315,09-19-2024,Mobile App,Completed
ORD004318,CUST00120,24/06/2025,Marketplace,Completed
ORD004319,CUST00602,2023-08-03,Web,Returned
ORD004320,CUST00731,21/06/2024,Marketplace,Completed
ORD004321,CUST00046,27/02/2024,Mobile App,Completed
ORD004322,CUST00758,2025-07-05,Mobile App,Completed
ORD004323,CUST00579,2025-02-23,Mobile App,Completed
ORD004324,CUST00322,06/03/2024,Web,Completed
ORD004325,CUST00087,07-04-2024,Marketplace,Completed
ORD004326,CUST00951,07/02/2025,Mobile App,Completed
ORD004327,CUST00995,01-13-2023,Mobile App,Completed
ORD004328,CUST00836,05-24-2023,Marketplace,Cancelled
ORD004329,CUST00171,2025-01-14,Marketplace,Completed
ORD004330,CUST00338,02/06/2025,Mobile App,Completed
ORD004331,CUST00008,2024-12-26,Marketplace,Cancelled
ORD004332,CUST00521,2025-01-07,Mobile App,Returned
ORD004333,CUST00657,09/06/2023,Web,Completed
ORD004334,CUST00788,2023-10-11,Web,Completed
ORD004335,CUST00469,01/03/2024,Marketplace,Completed
ORD004336,CUST00916,2023-12-04,Mobile App,Completed
ORD004337,CUST00089,12-31-2024,Mobile App,Completed
ORD004338,CUST00015,28/07/2023,Mobile App,Returned
ORD004339,CUST01017,04-22-2024,Mobile App,Completed
ORD004340,CUST00284,2024-12-07,Marketplace,Returned
ORD004341,CUST00015,16/08/2024,Web,Cancelled
ORD004342,CUST00734,2024-01-21,Web,Pending
ORD004343,CUST00509,01-26-2023,Mobile App,Pending
ORD004344,CUST00566,25/02/2024,Mobile App,Completed
ORD004345,CUST00351,30/06/2023,Marketplace,Completed
ORD004346,CUST00702,16/04/2025,Marketplace,Completed
ORD004347,CUST01144,2023-12-12,Marketplace,Cancelled
ORD004348,CUST00131,06/04/2025,Web,Completed
ORD004349,CUST00566,2024-06-07,Mobile App,Pending
ORD004350,CUST00128,08-18-2024,Web,Returned
ORD004351,CUST01005,2023-09-05,Marketplace,Completed
ORD004352,CUST00860,01-08-2023,Marketplace,Completed
ORD004353,CUST00746,2023-04-13,Web,Completed
ORD004354,CUST00206,2023-05-25,Web,Returned
ORD004355,CUST00059,2023-07-23,Web,Completed
ORD004356,CUST00162,16/11/2023,Mobile App,Completed
ORD004357,CUST01164,2023-05-23,Mobile App,Completed
ORD004358,CUST00998,2024-06-04,Web,Returned
ORD004359,CUST00057,01-25-2025,Marketplace,Cancelled
ORD004360,CUST01092,01/06/2025,Marketplace,Pending
ORD004361,CUST00454,09/06/2023,Web,Completed
ORD004362,CUST00385,04/06/2023,Web,Returned
ORD004363,CUST00799,10/02/2023,Mobile App,Completed
ORD004364,CUST00451,02/10/2023,Mobile App,Returned
ORD004365,CUST01092,2025-04-19,Web,Returned
ORD004366,CUST00208,07-03-2025,Mobile App,Completed
ORD004367,CUST01060,2024-10-13,Web,Completed
ORD004368,CUST01120,07-15-2024,Marketplace,Cancelled
ORD004369,CUST00159,2023-11-19,Marketplace,Completed
ORD004370,CUST00743,11-04-2023,Marketplace,Cancelled
ORD004371,CUST00340,03-01-2024,Web,Completed
ORD004372,CUST00274,2023-12-15,Mobile App,Completed
ORD004373,CUST00094,02/05/2024,Marketplace,Cancelled
ORD004374,CUST00130,05-21-2024,Mobile App,Cancelled
ORD004375,CUST00389,03-28-2024,Mobile App,Completed
ORD004376,CUST00828,29/01/2025,Web,Completed
ORD004377,CUST00945,02-07-2023,Web,Completed
ORD004378,CUST00475,10/02/2024,Mobile App,Completed
ORD004379,CUST00011,07-08-2024,Marketplace,Cancelled
ORD004380,CUST00584,10-27-2023,Marketplace,Pending
ORD004381,CUST00266,14/04/2025,Marketplace,Completed
ORD004382,CUST00058,2025-07-11,Web,Completed
ORD004383,CUST00429,06/10/2024,Web,Completed
ORD004384,CUST00788,24/01/2023,Marketplace,Returned
ORD004385,CUST00649,07/01/2023,Web,Returned
ORD004386,CUST00173,2024-08-22,Mobile App,Completed
ORD004387,CUST01124,2024-12-07,Web,Completed
ORD004388,CUST00602,2024-10-01,Mobile App,Returned
ORD004389,CUST00486,2025-07-13,Marketplace,Pending
ORD004390,CUST00629,19/10/2024,Web,Returned
ORD004391,CUST00347,2024-10-17,Mobile App,Completed
ORD004392,CUST00318,2024-03-01,Marketplace,Completed
ORD004393,CUST00533,06-01-2023,Marketplace,Completed
ORD004394,CUST00106,07-06-2024,Marketplace,Cancelled
ORD004395,CUST00349,2025-01-14,Mobile App,Completed
ORD004396,CUST00941,13/05/2025,Web,Completed
ORD004397,CUST01059,23/04/2023,Web,Pending
ORD004398,CUST00885,13/12/2023,Web,Completed
ORD004399,CUST00799,17/10/2023,Mobile App,Cancelled
ORD004400,CUST00255,2024-01-20,Marketplace,Completed
ORD004401,CUST00500,29/12/2024,Mobile App,Completed
ORD004402,CUST00611,31/05/2023,Marketplace,Pending
ORD004403,CUST00649,05-27-2024,Web,Returned
ORD004404,CUST00512,2025-05-31,Marketplace,Completed
ORD004405,CUST01139,2024-06-19,Mobile App,Pending
ORD004406,CUST00268,2024-01-30,Web,Cancelled
ORD004407,CUST01171,07/03/2025,Mobile App,Completed
ORD004408,CUST00905,11-16-2023,Web,Cancelled
ORD004409,CUST00537,08/03/2025,Marketplace,Completed
ORD004410,CUST00404,12-21-2024,Marketplace,Completed
ORD004411,CUST00226,2023-02-21,Marketplace,Cancelled
ORD004412,CUST00480,2024-09-21,Web,Completed
ORD004413,CUST01125,12-30-2023,Mobile App,Returned
ORD004414,CUST00945,12-14-2023,Marketplace,Pending
ORD004415,CUST00097,07/01/2025,Marketplace,Completed
ORD004416,CUST01171,10-03-2023,Mobile App,Returned
ORD004417,CUST00221,06-03-2023,Mobile App,Returned
ORD004418,CUST00106,02-24-2024,Web,Completed
ORD004419,CUST00964,24/09/2023,Web,Completed
ORD004420,CUST00731,17/05/2023,Marketplace,Completed
ORD004421,CUST00657,03/12/2024,Mobile App,Completed
ORD004422,CUST00408,10-04-2024,Web,Cancelled
ORD004423,CUST00506,2024-12-05,Marketplace,Cancelled
ORD004424,CUST00997,2024-06-21,Marketplace,Pending
ORD004425,CUST00498,2024-07-10,Marketplace,Returned
ORD004426,CUST00539,2025-02-11,Mobile App,Cancelled
ORD004427,CUST00288,2023-07-13,Mobile App,Completed
ORD004428,CUST00501,06-13-2025,Marketplace,Cancelled
ORD004429,CUST01074,02/03/2023,Marketplace,Completed
ORD004430,CUST00827,2023-11-05,Web,Completed
ORD004431,CUST00123,2023-10-28,Marketplace,Returned
ORD004432,CUST00289,27/09/2024,Marketplace,Completed
ORD004433,CUST00023,27/07/2025,Marketplace,Completed
ORD004434,CUST00680,04-11-2024,Marketplace,Completed
ORD004435,CUST00341,2025-04-20,Mobile App,Completed
ORD004436,CUST00062,20/06/2025,Web,Cancelled
